    1.0000    0.4456
   11.0000    0.4389
   21.0000    0.4394
   31.0000    0.4418
   41.0000    0.4454
   51.0000    0.4497
   61.0000    0.4544
   71.0000    0.4594
   81.0000    0.4645
   91.0000    0.4698
  101.0000    0.4750
  111.0000    0.4802
  121.0000    0.4854
  131.0000    0.4905
  141.0000    0.4955
  151.0000    0.5004
  161.0000    0.5052
  171.0000    0.5098
  181.0000    0.5144
  191.0000    0.5188
